EnsemblID	external_gene_id	chromosome_name	start_position	end_position	strand
ENSDARG00000091310	U5	5	44877527	44877642	-1
ENSDARG00000090146	CT583728.19	4	43936157	43936237	-1
ENSDARG00000084684	5S_rRNA	7	13538706	13538836	-1
ENSDARG00000090458	5S_rRNA	14	47504247	47504363	1
ENSDARG00000084625	5S_rRNA	6	51026359	51026474	1
ENSDARG00000087391	CT583728.6	4	43936369	43936454	-1
ENSDARG00000087578	U5	5	44878750	44878865	-1
ENSDARG00000089611	U6	8	40305977	40306083	-1
ENSDARG00000088998	U1	12	2891427	2891590	-1
ENSDARG00000084904	5S_rRNA	18	28461867	28461983	1
ENSDARG00000083372	5S_rRNA	Zv9_NA995	110741	110861	-1
ENSDARG00000084136	5S_rRNA	7	14167363	14167488	1
ENSDARG00000085258	5S_rRNA	18	38763881	38763995	1
ENSDARG00000088244	CT583728.10	4	43936512	43936609	-1
ENSDARG00000086200	U5	5	44879973	44880088	-1
ENSDARG00000089745	5S_rRNA	17	23861435	23861549	1
ENSDARG00000086080	U1	4	37823466	37823629	-1
ENSDARG00000088421	U1	12	2898440	2898603	-1
ENSDARG00000080109	5S_rRNA	7	14279489	14279609	-1
ENSDARG00000088787	U5	5	44824946	44825061	-1
ENSDARG00000084300	5S_rRNA	16	19632510	19632634	1
ENSDARG00000088519	U5	5	44881196	44881311	-1
ENSDARG00000089803	U6	8	40303337	40303443	-1
ENSDARG00000086042	5S_rRNA	Zv9_scaffold3533	121499	121622	1
ENSDARG00000084511	5S_rRNA	8	1965576	1965692	-1
ENSDARG00000090735	CT583728.22	4	43937456	43937547	-1
ENSDARG00000085584	5S_rRNA	7	14969183	14969300	-1
ENSDARG00000080203	5S_rRNA	12	12749595	12749715	1
ENSDARG00000089855	U5	5	44882419	44882534	-1
ENSDARG00000088715	U1	4	37824771	37824934	-1
ENSDARG00000085514	5S_rRNA	17	32451887	32452013	-1
ENSDARG00000085145	5S_rRNA	17	24891328	24891444	1
ENSDARG00000090094	CT583728.18	4	43937948	43938047	-1
ENSDARG00000083794	5S_rRNA	7	15158462	15158594	1
ENSDARG00000083753	5S_rRNA	6	53950271	53950405	-1
ENSDARG00000084234	5S_rRNA	18	29124582	29124697	1
ENSDARG00000086435	CT583728.4	4	43988006	43988105	1
ENSDARG00000086071	U5	5	44883642	44883757	-1
ENSDARG00000080312	5S_rRNA	6	51897742	51897863	1
ENSDARG00000084591	5S_rRNA	14	51507459	51507575	-1
ENSDARG00000086325	5S_rRNA	7	15690043	15690157	-1
ENSDARG00000085430	5S_rRNA	7	36398121	36398237	-1
ENSDARG00000089732	U5	5	44884865	44884980	-1
ENSDARG00000084289	5S_rRNA	Zv9_scaffold3485	128331	128449	1
ENSDARG00000084929	5S_rRNA	24	6712653	6712769	1
ENSDARG00000086372	CT583728.2	4	43988506	43988597	1
ENSDARG00000091139	5S_rRNA	17	25705995	25706109	-1
ENSDARG00000087279	U1	4	37826076	37826239	-1
ENSDARG00000091825	CT583728.25	4	43989444	43989541	1
ENSDARG00000087124	U1	12	2893277	2893440	-1
ENSDARG00000084280	5S_rRNA	7	16879629	16879757	-1
ENSDARG00000085272	5S_rRNA	18	29162622	29162738	-1
ENSDARG00000085241	5S_rRNA	7	41616728	41616828	-1
ENSDARG00000087384	U5	5	44886088	44886203	-1
ENSDARG00000087819	U5	5	44826169	44826284	-1
ENSDARG00000091630	5S_rRNA	Zv9_scaffold3477	135725	135842	-1
ENSDARG00000084639	5S_rRNA	7	16969324	16969442	1
ENSDARG00000083712	5S_rRNA	19	39186271	39186390	-1
ENSDARG00000089968	CT583728.17	4	43989599	43989684	1
ENSDARG00000089631	U6	8	40303867	40303973	-1
ENSDARG00000089011	U5	5	44887311	44887426	-1
ENSDARG00000083729	U1	4	37827355	37827395	-1
ENSDARG00000090780	5S_rRNA	18	39478130	39478244	-1
ENSDARG00000085920	5S_rRNA	7	17507912	17508028	1
ENSDARG00000084296	5S_rRNA	17	26461530	26461647	1
ENSDARG00000087783	CT583728.9	4	43989816	43989882	1
ENSDARG00000085794	5S_rRNA	16	20821876	20821992	-1
ENSDARG00000088716	U5	5	44888534	44888649	-1
ENSDARG00000084923	5S_rRNA	Zv9_scaffold3463	138715	138847	1
ENSDARG00000088295	5S_rRNA	8	2151240	2151354	1
ENSDARG00000084775	5S_rRNA	7	18287685	18287800	-1
ENSDARG00000084196	5S_rRNA	17	32662561	32662677	1
ENSDARG00000090608	U5	5	44889757	44889872	-1
ENSDARG00000091250	CU278559.6	4	44019094	44019193	1
ENSDARG00000086006	5S_rRNA	18	33156973	33157087	-1
ENSDARG00000083959	5S_rRNA	8	5083739	5083858	-1
ENSDARG00000083982	5S_rRNA	7	19109069	19109184	-1
ENSDARG00000083935	5S_rRNA	12	13441260	13441375	-1
ENSDARG00000085745	5S_rRNA	6	52747317	52747431	1
ENSDARG00000089359	U1	4	37943943	37944106	-1
ENSDARG00000091069	U5	5	44890980	44891095	-1
ENSDARG00000088047	U5	5	44832284	44832399	-1
ENSDARG00000089277	5S_rRNA	17	27530721	27530835	-1
ENSDARG00000087914	CU278559.2	4	44019594	44019685	1
ENSDARG00000085223	5S_rRNA	7	21113674	21113788	-1
ENSDARG00000084643	5S_rRNA	7	36427673	36427794	1
ENSDARG00000089093	U5	5	44892203	44892318	-1
ENSDARG00000082654	5S_rRNA	14	52360647	52360764	-1
ENSDARG00000084691	5S_rRNA	7	23634273	23634389	-1
ENSDARG00000091257	5S_rRNA	18	40026247	40026361	-1
ENSDARG00000087876	5S_rRNA	Zv9_scaffold3533	143088	143188	1
ENSDARG00000089323	U5	5	44893426	44893541	-1
ENSDARG00000089341	U6	8	40306502	40306608	-1
ENSDARG00000089859	CU278559.4	4	44020532	44020629	1
ENSDARG00000085616	5S_rRNA	7	24093487	24093605	1
ENSDARG00000085744	5S_rRNA	18	33917493	33917607	-1
ENSDARG00000091186	U1	4	37945249	37945397	-1
ENSDARG00000084695	5S_rRNA	24	8080873	8080989	-1
ENSDARG00000087572	U5	5	44894649	44894764	-1
ENSDARG00000088465	U1	12	2894568	2894731	-1
ENSDARG00000086429	5S_rRNA	19	39218557	39218671	1
ENSDARG00000085871	5S_rRNA	7	24104220	24104339	-1
ENSDARG00000084141	5S_rRNA	17	32907463	32907579	1
ENSDARG00000091632	U5	5	44827392	44827507	-1
ENSDARG00000086816	U5	5	44895872	44895987	-1
ENSDARG00000089214	5S_rRNA	Zv9_scaffold3510	149131	149231	-1
ENSDARG00000090455	CU278559.5	4	44020687	44020772	1
ENSDARG00000083932	5S_rRNA	17	27732342	27732460	-1
ENSDARG00000084624	5S_rRNA	7	24452126	24452242	1
ENSDARG00000087559	U6	4	37949347	37949447	1
ENSDARG00000080645	5S_rRNA	16	21148120	21148237	-1
ENSDARG00000088109	5S_rRNA	7	24988057	24988171	-1
ENSDARG00000086192	CU278559.1	4	44020904	44020970	1
ENSDARG00000085874	5S_rRNA	18	34253217	34253333	-1
ENSDARG00000087577	U5	5	44897095	44897210	-1
ENSDARG00000090285	U6	8	40304392	40304498	-1
ENSDARG00000085359	5S_rRNA	7	25430714	25430830	1
ENSDARG00000083693	5S_rRNA	12	14563281	14563400	1
ENSDARG00000087081	U5	5	44898318	44898433	-1
ENSDARG00000087808	U1	12	2899731	2899894	-1
ENSDARG00000084446	5S_rRNA	8	3035431	3035547	1
ENSDARG00000086926	5S_rRNA	7	26930281	26930395	-1
ENSDARG00000085636	5S_rRNA	14	52735887	52736003	-1
ENSDARG00000084351	5S_rRNA	6	52876039	52876155	-1
ENSDARG00000091814	U5	5	44899541	44899656	-1
ENSDARG00000081259	5S_rRNA	Zv9_scaffold3519	163921	164039	1
ENSDARG00000090404	5S_rRNA	18	35646585	35646699	-1
ENSDARG00000084791	5S_rRNA	7	26958326	26958452	-1
ENSDARG00000088415	BX465836.4	4	44608833	44608916	-1
ENSDARG00000089290	U5	5	44900764	44900879	-1
ENSDARG00000083668	5S_rRNA	6	54040836	54040970	1
ENSDARG00000089624	5S_rRNA	17	28589577	28589692	-1
ENSDARG00000090362	U6	4	37949861	37949934	1
ENSDARG00000084921	5S_rRNA	7	27154527	27154641	1
ENSDARG00000084856	5S_rRNA	12	9871254	9871380	-1
ENSDARG00000085536	5S_rRNA	18	40067274	40067399	1
ENSDARG00000090261	BX465836.8	4	44611136	44611219	-1
ENSDARG00000082567	5S_rRNA	7	36433031	36433149	-1
ENSDARG00000088802	U5	5	44901987	44902102	-1
ENSDARG00000090073	5S_rRNA	Zv9_scaffold3510	166415	166515	-1
ENSDARG00000087383	U1	12	2895858	2896021	-1
ENSDARG00000087789	BX465836.3	4	44612553	44612636	-1
ENSDARG00000081194	5S_rRNA	7	29038806	29038923	1
ENSDARG00000084877	5S_rRNA	24	9513225	9513340	-1
ENSDARG00000090294	U6	4	37952785	37952891	1
ENSDARG00000086143	U5	5	44828615	44828730	-1
ENSDARG00000088598	U5	5	44903212	44903327	-1
ENSDARG00000089955	BX465836.6	4	44619456	44619539	-1
ENSDARG00000089375	5S_rRNA	16	21724637	21724751	1
ENSDARG00000084015	5S_rRNA	Zv9_scaffold3533	176329	176452	1
ENSDARG00000089279	5S_rRNA	7	29263305	29263422	-1
ENSDARG00000085806	5S_rRNA	18	35798282	35798398	1
ENSDARG00000083797	5S_rRNA	17	33504106	33504228	1
ENSDARG00000090212	BX465836.7	4	44631252	44631335	-1
ENSDARG00000081445	U5	5	44904433	44904548	-1
ENSDARG00000084529	5S_rRNA	17	28683158	28683286	-1
ENSDARG00000086876	U6	4	37953312	37953418	1
ENSDARG00000082164	5S_rRNA	19	39610897	39611021	-1
ENSDARG00000088748	U6	8	40304921	40305027	-1
ENSDARG00000089417	BX465836.5	4	44632668	44632751	-1
ENSDARG00000084507	5S_rRNA	7	29493838	29493952	-1
ENSDARG00000081749	5S_rRNA	12	14764066	14764188	1
ENSDARG00000084581	5S_rRNA	8	4027919	4028033	1
ENSDARG00000084086	5S_rRNA	7	42116911	42117042	1
ENSDARG00000085255	5S_rRNA	Zv9_scaffold3509	197134	197250	-1
ENSDARG00000091225	U5	5	44833507	44833622	-1
ENSDARG00000082628	U1	10	276887	277052	1
ENSDARG00000084443	5S_rRNA	6	52985662	52985777	-1
ENSDARG00000086125	BX465836.1	4	44634084	44634167	-1
ENSDARG00000080919	5S_rRNA	14	52820806	52820922	1
ENSDARG00000091829	U6	4	37953842	37953948	1
ENSDARG00000084917	5S_rRNA	12	10141237	10141353	1
ENSDARG00000091605	U6	6	22330524	22330630	-1
ENSDARG00000085088	5S_rRNA	18	40113065	40113179	1
ENSDARG00000086630	BX465836.2	4	44640978	44641061	-1
ENSDARG00000088226	5S_rRNA	18	36030962	36031076	-1
ENSDARG00000083369	5S_rRNA	8	5283258	5283379	-1
ENSDARG00000087540	BX936350.1	4	45576172	45576244	-1
ENSDARG00000084410	5S_rRNA	7	39085940	39086054	-1
ENSDARG00000084053	5S_rRNA	24	10618690	10618815	1
ENSDARG00000085757	5S_rRNA	17	29696315	29696431	-1
ENSDARG00000084243	5S_rRNA	Zv9_scaffold3471	215250	215378	1
ENSDARG00000089723	5S_rRNA	7	69434673	69434789	1
ENSDARG00000088526	5S_rRNA	17	33647749	33647863	-1
ENSDARG00000080650	CR790365.1	4	47397737	47397844	1
ENSDARG00000084748	5S_rRNA	19	39805173	39805289	1
ENSDARG00000085508	5S_rRNA	7	29616455	29616569	-1
ENSDARG00000084546	5S_rRNA	16	18205110	18205244	1
ENSDARG00000087116	U6	4	37954369	37954475	1
ENSDARG00000088947	5S_rRNA	14	46544728	46544845	-1
ENSDARG00000081552	U4	11	5769893	5770032	-1
ENSDARG00000087548	BX571813.3	4	48785739	48785823	-1
ENSDARG00000085337	5S_rRNA	12	16228422	16228542	1
ENSDARG00000087123	U1	12	2897149	2897312	-1
ENSDARG00000082321	U2	6	52255250	52255440	1
ENSDARG00000082078	5S_rRNA	18	36400067	36400186	1
ENSDARG00000082065	5S_rRNA	Zv9_scaffold3456	238244	238362	-1
ENSDARG00000084055	5S_rRNA	16	22481431	22481547	-1
ENSDARG00000082100	5S_rRNA	12	10396152	10396269	-1
ENSDARG00000085484	BX571813.2	4	48805432	48805530	1
ENSDARG00000083723	5S_rRNA	6	54438844	54438960	1
ENSDARG00000086542	5S_rRNA	7	70537229	70537347	1
ENSDARG00000088876	U5	5	44829838	44829953	-1
ENSDARG00000090500	U6	4	37954899	37954972	1
ENSDARG00000091346	5S_rRNA	18	40321949	40322063	1
ENSDARG00000085474	5S_rRNA	7	29797747	29797862	1
ENSDARG00000090438	U6	8	40305451	40305557	-1
ENSDARG00000087261	U6	8	40307032	40307138	-1
ENSDARG00000082005	U6	11	6106522	6106628	-1
ENSDARG00000090742	AL645691.3	4	49326232	49326315	1
ENSDARG00000084028	5S_rRNA	17	30754845	30754961	1
ENSDARG00000087809	5S_rRNA	24	10677402	10677516	-1
ENSDARG00000081535	U1	7	22980831	22980995	-1
ENSDARG00000091578	5S_rRNA	Zv9_scaffold3510	245368	245491	-1
ENSDARG00000089932	AL645691.1	4	49335436	49335519	1
ENSDARG00000080794	5S_rRNA	12	10548057	10548174	1
ENSDARG00000089126	5S_rRNA	7	70556395	70556512	-1
ENSDARG00000089048	5S_rRNA	15	692778	692894	-1
ENSDARG00000090327	AL645691.2	4	49338268	49338351	1
ENSDARG00000085703	5S_rRNA	7	29914733	29914849	-1
ENSDARG00000087547	U6	4	38157568	38157641	-1
ENSDARG00000085955	5S_rRNA	18	38053064	38053194	-1
ENSDARG00000081988	5S_rRNA	12	17648252	17648368	1
ENSDARG00000086396	BX548011.1	4	49788521	49788601	-1
ENSDARG00000082473	U6	11	19600796	19600899	-1
ENSDARG00000090269	5S_rRNA	Zv9_scaffold3459	258215	258329	-1
ENSDARG00000080276	5S_rRNA	19	40013024	40013146	-1
ENSDARG00000087231	U1	7	22988895	22989059	-1
ENSDARG00000090848	BX548011.6	4	49788733	49788818	-1
ENSDARG00000083900	5S_rRNA	17	33791104	33791220	1
ENSDARG00000083218	U1	4	38163875	38164023	1
ENSDARG00000091004	U1	12	2901022	2901185	-1
ENSDARG00000084473	5S_rRNA	7	70686887	70687001	1
ENSDARG00000088077	mir738	4	49788876	49788973	-1
ENSDARG00000085496	5S_rRNA	16	23029777	23029893	1
ENSDARG00000084304	5S_rRNA	7	30335861	30335975	1
ENSDARG00000086062	U5	5	44834727	44834842	-1
ENSDARG00000084937	U4atac	11	45204333	45204464	-1
ENSDARG00000090750	5S_rRNA	Zv9_scaffold3518	447266	447382	1
ENSDARG00000090323	U1	7	22991840	22992004	-1
ENSDARG00000085095	5S_rRNA	18	42407746	42407862	1
ENSDARG00000091258	U1	4	38165414	38165577	1
ENSDARG00000088674	5S_rRNA	7	70777408	70777523	-1
ENSDARG00000084107	5S_rRNA	24	10783666	10783781	-1
ENSDARG00000086966	BX548011.2	4	49789818	49789909	-1
ENSDARG00000091530	U5	5	44813939	44814054	-1
ENSDARG00000091682	5S_rRNA	Zv9_scaffold3518	468224	468340	-1
ENSDARG00000085193	5S_rRNA	7	30491903	30492019	-1
ENSDARG00000085479	5S_rRNA	12	17665695	17665809	-1
ENSDARG00000082633	5S_rRNA	19	40013192	40013310	-1
ENSDARG00000082017	U1	12	2881854	2881999	-1
ENSDARG00000083265	U1	7	22999163	22999327	-1
ENSDARG00000090088	BX548011.5	4	49790310	49790409	-1
ENSDARG00000084079	5S_rRNA	21	7345564	7345687	1
ENSDARG00000082273	U1	4	39448180	39448328	-1
ENSDARG00000083768	5S_rRNA	6	47096030	47096144	-1
ENSDARG00000084040	5S_rRNA	16	23535585	23535714	-1
ENSDARG00000081374	5S_rRNA	7	72942929	72943046	1
ENSDARG00000090711	BX942819.2	4	52365778	52365847	-1
ENSDARG00000084237	5S_rRNA	7	31268033	31268147	1
ENSDARG00000082867	BX663613.1	4	53533704	53533774	1
ENSDARG00000088005	5S_rRNA	7	42708713	42708827	1
ENSDARG00000090325	U5	5	44815162	44815277	-1
ENSDARG00000081618	CR388052.1	4	55865822	55865910	-1
ENSDARG00000090772	U1	12	2883127	2883290	-1
ENSDARG00000080300	U2	7	23005153	23005343	-1
ENSDARG00000085067	AL935186.3	4	61295492	61295572	-1
ENSDARG00000084403	5S_rRNA	15	1862964	1863084	1
ENSDARG00000085949	AL935186.5	4	61295704	61295789	-1
ENSDARG00000085200	5S_rRNA	18	19712860	19712976	1
ENSDARG00000085168	AL935186.4	4	61296843	61296934	-1
ENSDARG00000080864	5S_rRNA	8	6234083	6234203	1
ENSDARG00000081967	5S_rRNA	6	47217867	47217985	1
ENSDARG00000091392	5S_rRNA	7	73648397	73648514	1
ENSDARG00000087970	BX537263.5	5	1187767	1187854	-1
ENSDARG00000085429	5S_rRNA	17	34284059	34284173	1
ENSDARG00000085970	5S_rRNA	7	31775413	31775529	1
ENSDARG00000087337	BX537263.2	5	1188245	1188325	-1
ENSDARG00000091586	U5	5	44816385	44816500	-1
ENSDARG00000090733	BX537263.12	5	1188457	1188542	-1
ENSDARG00000085344	5S_rRNA	6	55083836	55083950	1
ENSDARG00000087068	BX537263.1	5	1188599	1188688	-1
ENSDARG00000088976	BX537263.10	5	1189500	1189591	-1
ENSDARG00000090641	5S_rRNA	18	42654739	42654853	1
ENSDARG00000080093	5S_rRNA	18	19998945	19999070	-1
ENSDARG00000086749	U1	12	2884418	2884581	-1
ENSDARG00000088430	BX537263.6	5	1190769	1190872	-1
ENSDARG00000090479	5S_rRNA	24	10820676	10820790	-1
ENSDARG00000085332	U5	7	40528752	40528876	-1
ENSDARG00000088533	BX537263.8	5	1199414	1199501	-1
ENSDARG00000087953	BX537263.4	5	1199892	1199972	-1
ENSDARG00000090175	BX537263.11	5	1200104	1200189	-1
ENSDARG00000087432	BX537263.3	5	1200246	1200335	-1
ENSDARG00000084268	5S_rRNA	19	40497715	40497829	1
ENSDARG00000083665	5S_rRNA	6	48545423	48545537	1
ENSDARG00000088865	BX537263.9	5	1201147	1201238	-1
ENSDARG00000083973	5S_rRNA	18	20414500	20414634	-1
ENSDARG00000088510	BX537263.7	5	1202416	1202519	-1
ENSDARG00000088516	5S_rRNA	12	17790889	17791003	-1
ENSDARG00000084636	5S_rRNA	7	73936972	73937086	1
ENSDARG00000083919	5S_rRNA	17	34475837	34475951	-1
ENSDARG00000083179	mir199-2	5	1695983	1696078	-1
ENSDARG00000090138	U5	5	44817608	44817723	-1
ENSDARG00000090794	U6	8	40307561	40307667	-1
ENSDARG00000081347	dre-mir-101b	5	1946477	1946588	-1
ENSDARG00000085608	5S_rRNA	16	25762554	25762668	-1
ENSDARG00000082167	mir142a	5	3156809	3156899	1
ENSDARG00000088289	CU651569.3	5	4378400	4378466	-1
ENSDARG00000084093	5S_rRNA	15	2255275	2255389	-1
ENSDARG00000086638	CU651569.2	5	4378598	4378683	-1
ENSDARG00000089945	CU651569.4	5	4378741	4378838	-1
ENSDARG00000090909	CU651569.5	5	4379685	4379776	-1
ENSDARG00000086178	CU651569.1	5	4380177	4380276	-1
ENSDARG00000084987	5S_rRNA	21	7540739	7540855	-1
ENSDARG00000086528	U1	12	2902872	2903035	-1
ENSDARG00000081644	5S_rRNA	18	43468146	43468261	1
ENSDARG00000085876	5S_rRNA	19	40835173	40835289	1
ENSDARG00000086039	U5	5	44835950	44836065	-1
ENSDARG00000090082	5S_rRNA	12	17968597	17968711	-1
ENSDARG00000080572	5S_rRNA	16	25846524	25846645	1
ENSDARG00000084290	5S_rRNA	24	11184052	11184171	-1
ENSDARG00000083951	5S_rRNA	17	35260168	35260284	-1
ENSDARG00000088103	5S_rRNA	7	42742768	42742882	-1
ENSDARG00000083652	5S_rRNA	21	8181890	8182004	1
ENSDARG00000085289	5S_rRNA	15	2347817	2347931	1
ENSDARG00000087894	5S_rRNA	19	43113526	43113643	1
ENSDARG00000085457	5S_rRNA	15	12021895	12022013	-1
ENSDARG00000084130	5S_rRNA	19	48749506	48749620	1
ENSDARG00000084911	5S_rRNA	18	43672972	43673088	1
ENSDARG00000083957	5S_rRNA	24	19174357	19174472	-1
ENSDARG00000084018	5S_rRNA	12	18413099	18413216	1
ENSDARG00000080201	5S_rRNA	16	26633639	26633756	-1
ENSDARG00000085335	5S_rRNA	21	16320432	16320547	-1
ENSDARG00000085124	5S_rRNA	6	55429729	55429864	-1
ENSDARG00000084969	5S_rRNA	12	26071818	26071932	1
ENSDARG00000081487	5S_rRNA	17	35794914	35795032	-1
ENSDARG00000091597	5S_rRNA	22	39442771	39442885	1
ENSDARG00000085068	5S_rRNA	24	11386487	11386603	1
ENSDARG00000090507	U6	8	40308086	40308192	-1
ENSDARG00000084381	5S_rRNA	17	39154814	39154933	-1
ENSDARG00000085823	5S_rRNA	8	6697469	6697585	-1
ENSDARG00000080475	5S_rRNA	21	9061161	9061278	-1
ENSDARG00000085723	5S_rRNA	16	34987290	34987406	1
ENSDARG00000086029	U5	5	44840835	44840950	-1
ENSDARG00000086982	U1	12	2908594	2908757	-1
ENSDARG00000081469	5S_rRNA	15	3966827	3966945	-1
ENSDARG00000085357	5S_rRNA	19	4999858	4999972	-1
ENSDARG00000084271	5S_rRNA	19	43591304	43591420	-1
ENSDARG00000082978	5S_rRNA	15	12337175	12337292	-1
ENSDARG00000085205	5S_rRNA	18	44068346	44068462	1
ENSDARG00000085894	5S_rRNA	19	49212797	49212912	1
ENSDARG00000085566	5S_rRNA	12	19624815	19624929	1
ENSDARG00000086713	5S_rRNA	24	19838081	19838195	-1
ENSDARG00000084439	5S_rRNA	21	17784172	17784293	-1
ENSDARG00000084864	5S_rRNA	16	27567812	27567928	-1
ENSDARG00000081993	5S_rRNA	24	14255033	14255153	1
ENSDARG00000085880	5S_rRNA	17	36011292	36011407	1
ENSDARG00000089830	5S_rRNA	16	35656812	35656926	1
ENSDARG00000090432	5S_rRNA	7	42800363	42800477	-1
ENSDARG00000084735	5S_rRNA	17	39317085	39317201	-1
ENSDARG00000089686	5S_rRNA	21	9634119	9634233	1
ENSDARG00000084094	5S_rRNA	12	26292704	26292825	1
ENSDARG00000091449	U5	5	44837168	44837283	-1
ENSDARG00000085455	5S_rRNA	22	41144977	41145097	1
ENSDARG00000087605	5S_rRNA	15	5748923	5749037	1
ENSDARG00000084376	5S_rRNA	19	5313431	5313545	-1
ENSDARG00000090796	U1	12	2904163	2904326	-1
ENSDARG00000089122	5S_rRNA	19	43693875	43693989	-1
ENSDARG00000087083	5S_rRNA	12	21473586	21473707	-1
ENSDARG00000090247	5S_rRNA	6	56951695	56951809	1
ENSDARG00000087603	5S_rRNA	16	27610997	27611111	1
ENSDARG00000083647	5S_rRNA	15	13561883	13561999	1
ENSDARG00000089387	5S_rRNA	19	49306521	49306639	-1
ENSDARG00000084705	5S_rRNA	24	15118004	15118118	-1
ENSDARG00000083734	5S_rRNA	8	7347981	7348096	1
ENSDARG00000083801	5S_rRNA	17	36091938	36092054	1
ENSDARG00000085719	5S_rRNA	24	20712658	20712781	1
ENSDARG00000082074	5S_rRNA	18	44985474	44985592	1
ENSDARG00000083658	5S_rRNA	21	9676568	9676683	1
ENSDARG00000089906	U6	8	40308616	40308722	-1
ENSDARG00000083653	5S_rRNA	8	6753571	6753691	1
ENSDARG00000084757	5S_rRNA	8	29360323	29360438	1
ENSDARG00000089247	5S_rRNA	19	43858078	43858192	1
ENSDARG00000082857	5S_rRNA	12	21541662	21541779	-1
ENSDARG00000089285	5S_rRNA	22	41590129	41590247	1
ENSDARG00000086773	5S_rRNA	22	36622634	36622748	-1
ENSDARG00000084488	5S_rRNA	21	17859440	17859556	1
ENSDARG00000083823	5S_rRNA	16	36078964	36079080	1
ENSDARG00000084974	5S_rRNA	15	6443824	6443959	1
ENSDARG00000085661	5S_rRNA	12	27175779	27175895	1
ENSDARG00000084755	5S_rRNA	6	55437856	55437990	-1
ENSDARG00000083007	5S_rRNA	16	28662430	28662562	1
ENSDARG00000086636	5S_rRNA	20	2937849	2937963	1
ENSDARG00000083838	5S_rRNA	24	15317122	15317238	1
ENSDARG00000087878	5S_rRNA	17	36526151	36526265	-1
ENSDARG00000085901	5S_rRNA	21	10930815	10930930	-1
ENSDARG00000085921	5S_rRNA	17	39593610	39593730	1
ENSDARG00000085540	5S_rRNA	19	5394978	5395094	1
ENSDARG00000088498	U5	5	44842058	44842173	-1
ENSDARG00000085438	5S_rRNA	15	13882198	13882314	1
ENSDARG00000091030	5S_rRNA	7	43206994	43207108	-1
ENSDARG00000090508	U1	12	2909885	2910048	-1
ENSDARG00000083818	5S_rRNA	18	45951009	45951126	-1
ENSDARG00000083869	5S_rRNA	24	21396620	21396736	1
ENSDARG00000085769	5S_rRNA	22	41597036	41597156	-1
ENSDARG00000083923	5S_rRNA	19	44198063	44198179	-1
ENSDARG00000087147	5S_rRNA	15	7948750	7948864	1
ENSDARG00000084355	5S_rRNA	13	30735209	30735325	1
ENSDARG00000083787	5S_rRNA	12	22925201	22925317	-1
ENSDARG00000086837	5S_rRNA	16	36258928	36259042	1
ENSDARG00000091141	U1	12	2905454	2905617	-1
ENSDARG00000085776	5S_rRNA	21	17962470	17962585	1
ENSDARG00000084241	5S_rRNA	24	17103974	17104088	-1
ENSDARG00000088797	5S_rRNA	20	3092077	3092191	1
ENSDARG00000084854	5S_rRNA	22	36642988	36643104	-1
ENSDARG00000085434	5S_rRNA	12	27712036	27712152	-1
ENSDARG00000080842	5S_rRNA	16	30616285	30616402	1
ENSDARG00000088012	5S_rRNA	17	39594366	39594480	1
ENSDARG00000084790	5S_rRNA	17	36781833	36781950	1
ENSDARG00000082384	U7	16	14000275	14000330	-1
ENSDARG00000086414	U5	5	44838391	44838506	-1
ENSDARG00000084932	5S_rRNA	19	5400495	5400616	1
ENSDARG00000085017	5S_rRNA	21	10946328	10946444	1
ENSDARG00000083868	5S_rRNA	19	44281159	44281275	-1
ENSDARG00000087494	5S_rRNA	6	57030565	57030679	1
ENSDARG00000085196	5S_rRNA	18	46026748	46026865	-1
ENSDARG00000083680	5S_rRNA	15	15848777	15848891	1
ENSDARG00000084774	5S_rRNA	24	21881064	21881180	1
ENSDARG00000085705	5S_rRNA	12	23149420	23149534	1
ENSDARG00000090069	5S_rRNA	15	8867068	8867182	1
ENSDARG00000088228	5S_rRNA	8	7984280	7984394	1
ENSDARG00000086328	5S_rRNA	16	31383926	31384040	-1
ENSDARG00000084515	5S_rRNA	22	41661774	41661892	-1
ENSDARG00000084395	5S_rRNA	16	36769294	36769410	-1
ENSDARG00000084169	5S_rRNA	21	12070759	12070875	-1
ENSDARG00000084993	5S_rRNA	20	3198162	3198277	1
ENSDARG00000080087	5S_rRNA	17	36802590	36802707	-1
ENSDARG00000084965	5S_rRNA	24	17356626	17356753	1
ENSDARG00000085672	5S_rRNA	8	6758416	6758530	1
ENSDARG00000091080	5S_rRNA	17	39699333	39699447	-1
ENSDARG00000090263	5S_rRNA	22	36705404	36705518	-1
ENSDARG00000082166	5S_rRNA	19	44918141	44918261	-1
ENSDARG00000085209	5S_rRNA	21	18091281	18091397	1
ENSDARG00000084754	5S_rRNA	6	55539042	55539174	-1
ENSDARG00000083702	5S_rRNA	18	47002109	47002225	1
ENSDARG00000084675	5S_rRNA	12	28558597	28558713	1
ENSDARG00000085774	5S_rRNA	12	23933123	23933249	1
ENSDARG00000089558	5S_rRNA	8	30760676	30760792	1
